latitude,longitude,lat,lng,OID,CLUES,ESTADO,CLAVE_ENT,MUNICIPIO,CLAVE_MUNICIPIO,CVE_MUN,NOMBRE_LOCALIDAD,CLAVE_LOCALIDAD,NOMBRE_JURISDICCION,CLAVE_JURISDICCION,NOMBRE_INSTITUCION,CLAVE_INSTITUCION,TIPO_ESTABLECIMIENTO,CLAVE_TIPO_ESTABLECIMIENTO,NOMBRE_TIPOLOGIA,CLAVE_TIPOLOGIA,NOMBRE_SUBTIPOLOGIA,CLAVE_SUBTIPOLOGIA,CONSULTORIOS_MED_GRAL,OTROS_CONSULTORIOS,TOTAL_CONSULTORIOS,CAMAS_HOS,OTRAS_CAMAS,TOTAL_CAMAS,UNIDAD,ATENC_COVID,ESTADO_FASE,FASE_1_COVID,FASE_2_COVID,FASE_3_COVID,CLAVE_VIALIDAD,TIPO_VIALIDAD,VIALIDAD,NUMERO_EXTERIOR,NUMERO_INTERIOR,CLAVE_TIPO_ASENTAMIENTO,TIPO_ASENTAMIENTO,ASENTAMIENTO,OBSERVACIONES_DIRECCION,CODIGO_POSTAL,ESTATUS_OPERACION,CLAVE_ESTATUS_OPERACION,FECHA_CONSTRUCCION,FECHA_INICIO_OPERACION,LATITUDE,LONGITUDE,INS_ADM,INS_ADM_CLAVE,NIVEL_ATENCION,CLAVE_NIVEL_ATENCION,ESTRATO_UNIDAD,CLAVE_ESTRATO_UNIDAD,AREAS_SERVICIOS,POB_ENT,POB_MUN,RES_MUN_18ABR,RES_MUN_18ABR,RES_MUN_19ABR,RES_MUN_20ABR
25.5606,-103.5075,25.5606,-103.5075,38129,DGSSA000676,DURANGO,10,GÓMEZ PALACIO,7,10007,GOMEZ PALACIO,1,GÓMEZ PALACIO,2,SECRETARIA DE SALUD,SSA,DE HOSPITALIZACIÓN,2,HOSPITAL GENERAL,M,NO ESPECIFICADO,99,0,16,16,72,33,105,HOSPITAL GENERAL DE GÓMEZ PALACIO,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,5,CALLE,LA SALLE Y HÉROES DE NACOZARI,2,,7,COLONIA,ZONA CENTRO,LA SALLE 2 Y HÉROES DE NACOZARI,35050,EN OPERACION,1,01/03/2047,01/01/2048,25.5606,-103.5075,SECRETARÍA DE SALUD ESTATAL,SESA,SEGUNDO NIVEL,2,URBANO,2,GASTROCIRUGIA - QUIROFANO | CIRUGIA GENERAL - HOSPITALIZACIÓN | GINECOLOGIA Y OBSTETRICIA - TOCOLOGÍA Y TOCOCIRUGÍA | IMAGENOLOGIA - IMAGENOLOGÍA | GASTROENTEROLOGIA - CONSULTA EXTERNA ESPECIALIDADES |,1632934,327985,10,10,10,11
29.0836,-110.9975,29.0836,-110.9975,40608,SRSSA017450,SONORA,26,HERMOSILLO,30,26030,HERMOSILLO,1,HERMOSILLO,1,SECRETARIA DE SALUD,SSA,DE APOYO,3,LABORATORIOS,LAB,NO ESPECIFICADO,99,0,0,0,0,0,0,LABORATORIO ESTATAL DE SALUD PÚBLICA,SI,1,1 PRUEBAS DE DETECCIÓN,,,5,CALLE,DR. JOSÉ MIRÓ AVELLA,,,7,COLONIA,LAS QUINTAS,,83240,EN OPERACION,1,,16/03/1991,29.0836,-110.9975,SECRETARÍA DE SALUD ESTATAL,SESA,NO APLICA,6,URBANO,2,NO APLICA - |,2662480,784342,28,33,31,31
28.646,-106.0632,28.646,-106.0632,41064,CHSSA000676,CHIHUAHUA,8,CHIHUAHUA,19,8019,CHIHUAHUA,1,CHIHUAHUA,1,SECRETARIA DE SALUD,SSA,DE HOSPITALIZACIÓN,2,HOSPITAL GENERAL,M,NO ESPECIFICADO,99,0,38,38,130,62,192,HOSPITAL CENTRAL DEL ESTADO,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,5,CALLE,ROSALES,3302,,7,COLONIA,OBRERA,CALLE POSTERIOR SANTOS DEGOLLADO,31350,EN OPERACION,1,,01/09/1987,28.646,-106.0632,SECRETARÍA DE SALUD ESTATAL,SESA,SEGUNDO NIVEL,2,URBANO,2,UROLOGIA - HOSPITALIZACIÓN | GINECOLOGIA - TOCOLOGIA Y TOCOCIRUGIA | HEMATOLOGÍA - HOSPITALIZACIÓN | GINECOLOGIA Y OBSTETRICIA - TOCOLOGÍA Y TOCOCIRUGÍA | INFECTOLOGÍA - HOSPITALIZACIÓN | IMAGENOLOGIA - IMAGENOLOGÍA | LABORATORIO DE MICROBIOLOGÍA - LABORATORIO | LABORATORIO CLÍNICO - LABORATORIO | MEDICINA DEL TRABAJO - CONSULTA EXTERNA ESPECIALIDADES | MEDICINA CRITICA - HOSPITALIZACIÓN | MEDICINA INTERNA - UNIDAD DE CUIDADOS INTERMEDIOS | MEDICINA GENERAL - CONSULTA EXTERNA BÁSICA | NEFROLOGIA - UNIDAD DE HEMODIÁLISIS | MEDICINA PREVENTIVA - CONSULTA EXTERNA BÁSICA | NEUMOLOGIA - HOSPITALIZACIÓN | NEUROCIRUGIA - HOSPITALIZACIÓN | NEUROLOGIA - HOSPITALIZACIÓN | NUTRICIÓN - CONSULTA EXTERNA BÁSICA | OBSTETRICIA - TOCOLOGIA Y TOCOCIRUGIA | ORTOPEDIA - HOSPITALIZACIÓN | OTORRINOLARINGOLOGIA - QUIROFANO | PEDIATRIA - NEONATOLOGÍA Y CUNEROS | PLANIFICACIÓN FAMILIAR - CONSULTA EXTERNA BÁSICA | PROCTOLOGIA - CONSULTA EXTERNA ESPECIALIDADES | PSICOLOGÍA - CONSULTA EXTERNA BÁSICA | PSIQUIATRIA - HOSPITALIZACIÓN | REUMATOLOGÍA - CONSULTA EXTERNA ESPECIALIDADES | TOCOCIRUGIA - HOSPITALIZACIÓN | TRAUMATOLOGIA - HOSPITALIZACIÓN | URGENCIAS - URGENCIAS |,3406465,819543,25,25,26,29
25.7401,-100.3421,25.7401,-100.3421,41825,NLSSA003590,NUEVO LEON,19,MONTERREY,39,19039,MONTERREY,1,MONTERREY,1,SECRETARIA DE SALUD,SSA,DE CONSULTA EXTERNA,1,URBANO DE 04 NÚCLEOS BÁSICOS,G,NO ESPECIFICADO,99,6,2,8,0,0,0,CLÍNICA DE ATENCIÓN INTEGRAL TIERRA Y LIBERTAD,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,5,CALLE,RODRIGO GOMEZ Y ALMAZAN,,,7,COLONIA,FRANCISCO I. MADERO,ALMAZAN Y RODRIGO GOMEZ COL. FCO. I. MADERO,64249,EN OPERACION,1,,28/11/1999,25.7401,-100.3421,SECRETARÍA DE SALUD ESTATAL,SESA,PRIMER NIVEL,1,URBANO,2,MEDICINA GENERAL - CONSULTA EXTERNA BÁSICA | PEDIATRIA - CONSULTA EXTERNA ESPECIALIDADES | MEDICINA INTERNA - URGENCIAS | PLANIFICACIÓN FAMILIAR - CONSULTA EXTERNA BÁSICA | MEDICINA PREVENTIVA - CONSULTA EXTERNA BÁSICA | NUTRICIÓN - CONSULTA EXTERNA BÁSICA | GINECOLOGIA Y OBSTETRICIA - CAMPO CONSULTA EXTERNA |,4653458,1135550,49,50,52,60
29.0864,-110.9622,29.0864,-110.9622,42329,SRSSA001110,SONORA,26,HERMOSILLO,30,26030,HERMOSILLO,1,HERMOSILLO,1,SECRETARIA DE SALUD,SSA,DE HOSPITALIZACIÓN,2,HOSPITAL GENERAL,M,NO ESPECIFICADO,99,3,44,47,157,51,208,HOSPITAL GENERAL DEL ESTADO DR. ERNESTO RAMOS BOURS,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,4,BOULEVARD,LUIS ENCINAS JHONSON,,,7,COLONIA,CENTRO,BOULEVARD LUIS ENCINAS S/N COL.CENTRO,83000,EN OPERACION,1,01/06/1943,01/06/1948,29.0864,-110.9622,SECRETARÍA DE SALUD ESTATAL,SESA,SEGUNDO NIVEL,2,URBANO,2,HEMATOLOGÍA - CONSULTA EXTERNA ESPECIALIDADES | ALGOLOGIA - CLINICA DEL DOLOR | ENDOCRINOLOGIA - CONSULTA EXTERNA ESPECIALIDADES | CIRUGIA GENERAL - HOSPITALIZACIÓN | CIRUGIA ENDOSCOPICA - QUIROFANO | ANESTESIOLOGIA - QUIROFANO | NUTRICIÓN - CONSULTA EXTERNA BÁSICA | LABORATORIO CLÍNICO - LABORATORIO | MEDICINA INTERNA - HOSPITALIZACION | GASTROENTEROLOGIA - CONSULTA EXTERNA ESPECIALIDADES |,2662480,784342,28,33,31,31
20.5796,-100.406,20.5796,-100.406,42567,QTSSA001752,QUERETARO,22,QUERÉTARO,14,22014,SANTIAGO DE QUERETARO,1,QUERÉTARO,1,SECRETARIA DE SALUD,SSA,DE HOSPITALIZACIÓN,2,HOSPITAL GENERAL,M,NO ESPECIFICADO,99,0,23,23,85,127,212,HOSPITAL GENERAL QUERETARO,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,3,AVENIDA,5 DE FEBRERO,101,,7,COLONIA,VIRREYES,A UN COSTADO DE PLAZA GALERIAS Y HOTEL PLAZA CAMELINAS,76248,EN OPERACION,1,01/01/1962,01/05/1963,20.5796,-100.406,SECRETARÍA DE SALUD ESTATAL,SESA,SEGUNDO NIVEL,2,URBANO,2,ANGIOLOGIA - CONSULTA EXTERNA ESPECIALIDADES | ONCOLOGIA QUIRURGICA - | OFTALMOLOGIA - | ONCOLOGÍA - | LABORATORIO CLÍNICO - | ORTOPEDIA - | IMAGENOLOGIA - | INFECTOLOGÍA - | PSIQUIATRIA - | NUTRICIÓN - | OTORRINOLARINGOLOGIA - | PSICOLOGÍA - | CIRUGIA MAXILOFACIAL - | MEDICINA DEL DOLOR - | CIRUGIA ENDOSCOPICA - | DERMATOLOGIA - | NEUROCIRUGIA - | HEMATOLOGÍA - | MEDICINA INTERNA - | NEFROLOGIA - | EPIDEMIOLOGÍA - | REUMATOLOGÍA - | TRAUMATOLOGIA - | URGENCIAS - | CIRUGIA GENERAL - | ESTOMATOLOGIA - | GASTROCIRUGIA - | ENDOSCOPIA - | CARDIOLOGIA - CONSULTA EXTERNA ESPECIALIDADES | CIRUGIA CARDIOVASCULAR Y TORACICA - QUIROFANO |,1827937,801940,62,64,65,68
19.2698,-103.7599,19.2698,-103.7599,44101,CMIMS000186,COLIMA,6,VILLA DE ÁLVAREZ,10,6010,EL HAYA,131,COLIMA,1,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DE HOSPITALIZACIÓN,2,HOSPITAL GENERAL DE ZONA,HGZ,NO ESPECIFICADO,99,40,6,46,165,131,296,HOSPITAL GENERAL DE ZONA NO. 1,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,3,AVENIDA,LAPISLAZULI,250,,16,FRACCIONAMIENTO,EL HAYA,"ENTRE MORADA DE LA PAZ (PANTEÓN), Y PETATERA DE VILLA DE ALVAREZ.",28983,EN OPERACION,1,16/11/2013,19/10/2016,19.2698,-103.7599,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,SEGUNDO NIVEL,2,RURAL,1,MECANOTERAPIA - MEDICINA FÍSICA Y REHABILITACIÓN | ORTOPEDIA - CONSULTA EXTERNA ESPECIALIDADES | OTORRINOLARINGOLOGIA - QUIROFANO | ONCOLOGIA QUIRURGICA - QUIROFANO | ONCOLOGÍA - CONSULTA EXTERNA ESPECIALIDADES | NUTRICIÓN - CONSULTA EXTERNA BÁSICA | OFTALMOLOGIA - CONSULTA EXTERNA ESPECIALIDADES | NEUROCIRUGIA - CONSULTA EXTERNA ESPECIALIDADES | NEUROLOGIA - CONSULTA EXTERNA ESPECIALIDADES | TOCOCIRUGIA - HOSPITALIZACIÓN | TRAUMATOLOGIA - CONSULTA EXTERNA ESPECIALIDADES | REUMATOLOGÍA - CONSULTA EXTERNA ESPECIALIDADES | TERMOTERAPIA - MEDICINA FÍSICA Y REHABILITACIÓN | PSICOLOGÍA - CONSULTA EXTERNA BÁSICA | PSIQUIATRIA - CONSULTA EXTERNA ESPECIALIDADES | PEDIATRIA - CONSULTA EXTERNA ESPECIALIDADES | PROCTOLOGIA - CONSULTA EXTERNA ESPECIALIDADES | LABORATORIO CLÍNICO - LABORATORIO | INFECTOLOGÍA - CONSULTA EXTERNA ESPECIALIDADES | QUIRURGICAS - TOCOLOGÍA Y TOCOCIRUGÍA | NEFROLOGIA - UNIDAD DE DIALISIS | MEDICINA INTERNA - INHALOTERAPIA | UROLOGIA - CONSULTA EXTERNA ESPECIALIDADES | NEFROLOGÍA - CONSULTA EXTERNA ESPECIALIDADES | MEDICINA FISICA Y REHABILITACION - MEDICINA FÍSICA Y REHABILITACIÓN | NEUMOLOGIA - CONSULTA EXTERNA ESPECIALIDADES | NEONATOLOGIA - CONSULTA EXTERNA ESPECIALIDADES | LABORATORIO DE RADIOINMUNOENSAYO - LABORATORIO | LABORATORIO DE MICROBIOLOGÍA - LABORATORIO | MEDICINA DEL DOLOR - CONSULTA EXTERNA ESPECIALIDADES |,650555,119956,2,2,2,2
19.692,-101.1555,19.692,-101.1555,50041,MNSSA016463,MICHOACAN DE OCAMPO,16,MORELIA,53,16053,MORELIA,1,MORELIA,1,SECRETARIA DE SALUD,SSA,DE APOYO,3,LABORATORIOS,LAB,NO ESPECIFICADO,99,0,0,0,0,0,0,LABORATORIO ESTATAL DE SALUD PUBLICA,SI,1,1 PRUEBAS DE DETECCIÓN,,,18,PRIVADA,CANADA,90,,16,FRACCIONAMIENTO,LAS AMERICAS,A UN COSTADO DEL CENTRO ESTATAL DE TRANSFUSION SANGUINEA,58270,EN OPERACION,1,,01/02/2008,19.692,-101.1555,SECRETARÍA DE SALUD ESTATAL,SESA,NO APLICA,6,URBANO,2,LABORATORIO DE MICROBIOLOGÍA - LABORATORIO | LABORATORIO CLÍNICO - LABORATORIO |,4351037,729279,29,30,30,30
24.0251,-104.6623,24.0251,-104.6623,53501,DGSSA000191,DURANGO,10,DURANGO,5,10005,VICTORIA DE DURANGO,1,DURANGO,1,SECRETARIA DE SALUD,SSA,DE HOSPITALIZACIÓN,2,HOSPITAL GENERAL,M,NO ESPECIFICADO,99,0,33,33,120,63,183,HOSPITAL GENERAL DE DURANGO,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,3,AVENIDA,5 DE FEBRERO Y NORMAN FUENTES,SIN NÚMERO,,7,COLONIA,ZONA CENTRO,AV. 5 DE FEBRERO ESQ. NORMAN FUENTES S/N,34000,EN OPERACION,1,,12/12/1984,24.0251,-104.6623,SECRETARÍA DE SALUD ESTATAL,SESA,SEGUNDO NIVEL,2,URBANO,2,GINECOLOGIA Y OBSTETRICIA - CLINICA DE DISPLASIAIS | IMAGENOLOGIA - IMAGENOLOGÍA | OTRAS ESPECIALIDADES - CONSULTA EXTERNA ESPECIALIDADES | CIRUGIA PEDIATRICA - UNIDAD DE CUIDADOS INTENSIVOS | CIRUGIA CARDIOVASCULAR Y TORACICA - PEDIATRIA | PLANIFICACIÓN FAMILIAR - CONSULTA EXTERNA BÁSICA | CRECIMIENTO Y DESARROLLO - NEONATOLOGIA Y CUNEROS | LABORATORIO CLÍNICO - LABORATORIO | NEONATOLOGIA - CONSULTA EXTERNA ESPECIALIDADES | INMUNOLOGIA - PEDIATRIA | NEUROCIRUGIA - PEDIATRIA | TRAUMATOLOGIA - PEDIATRIA | ALERGOLOGÍA - PEDIATRIA | GINECOLOGIA Y OBSTETRICIA - QUIROFANO | ORTOPEDIA - PEDIATRIA | GINECOLOGIA Y OBSTETRICIA - HOSPITALIZACION | GINECOLOGIA Y OBSTETRICIA - TOCOLOGÍA Y TOCOCIRUGÍA | NEUMOLOGIA - PEDIATRIA | INFECTOLOGÍA - PEDIATRIA | GASTROENTEROLOGIA - PEDIATRIA | ENDOSCOPIA - ENDOSCOPIA | NEUROLOGIA - PEDIATRIA | URGENCIAS - URGENCIAS | URGENCIAS - UNIDAD DE CUIDADOS INTERMEDIOS | LABORATORIO DE MICROBIOLOGÍA - LABORATORIO | NEFROLOGIA - UNIDAD DE CUIDADOS INTENSIVOS | NEUMOLOGIA - HOSPITALIZACIÓN | ENDOCRINOLOGIA - PEDIATRIA | URGENCIAS - UNIDAD DE CUIDADOS INTENSIVOS |,1632934,582267,5,5,5,5
21.1363,-101.6239,21.1363,-101.6239,54701,GTIMS000564,GUANAJUATO,11,LEÓN,20,11020,LEON DE LOS ALDAMA,1,LEÓN,7,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DE HOSPITALIZACIÓN,2,HOSPITAL GENERAL REGIONAL,HGR,NO ESPECIFICADO,99,0,251,251,252,0,252,HOSPITAL GENERAL REGIONAL NO. 58,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,4,BOULEVARD,PADRE JORGE VERTIZ CAMPERO,1949,,7,COLONIA,SAN MIGUEL DE RENTERIA,,37278,EN OPERACION,1,,01/10/2018,21.1363,-101.6239,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,SEGUNDO NIVEL,2,URBANO,2,AUDIOLOGIA - AUDIOLOGIA | COLOPROCTOLOGIA - QUIROFANO | CIRUGIA PLASTICA Y RECONSTRUCTIVA - QUIROFANO | CIRUGIA PEDIATRICA - QUIROFANO | CIRUGIA MAXILOFACIAL - QUIROFANO | ENDOSCOPIA - ENDOSCOPIA | ENDOCRINOLOGIA - HOSPITALIZACION | ELECTROTERAPIA - MEDICINA FÍSICA Y REHABILITACIÓN | DERMATOLOGIA - CONSULTA EXTERNA ESPECIALIDADES | GINECOLOGIA Y OBSTETRICIA - TOCOLOGÍA Y TOCOCIRUGÍA | GERIATRIA - CONSULTA EXTERNA ESPECIALIDADES | GASTROENTEROLOGIA - CONSULTA EXTERNA ESPECIALIDADES | EPIDEMIOLOGÍA - CONSULTA EXTERNA ESPECIALIDADES | INFECTOLOGÍA - CONSULTA EXTERNA ESPECIALIDADES | IMAGENOLOGIA - IMAGENOLOGÍA | HIDROTERAPIA - MEDICINA FÍSICA Y REHABILITACIÓN | HEMATOLOGÍA - HOSPITALIZACIÓN | LABORATORIO CLÍNICO - LABORATORIO | LABORATORIO DE MICROBIOLOGÍA - LABORATORIO | MECANOTERAPIA - MEDICINA FÍSICA Y REHABILITACIÓN | MEDICINA INTERNA - URGENCIAS | ALERGOLOGÍA - CONSULTA EXTERNA ESPECIALIDADES | ANESTESIOLOGIA - QUIROFANO | AISLADOS - HOSPITALIZACIÓN | CARDIOLOGIA - HOSPITALIZACIÓN | CIRUGIA GENERAL - HOSPITALIZACIÓN | ANGIOLOGIA - HOSPITALIZACIÓN |,5486372,1436480,42,43,46,52
20.6466,-100.3349,20.6466,-100.3349,57081,QTIMS000285,QUERETARO,22,EL MARQUÉS,11,22011,LA PRADERA,439,QUERÉTARO,1,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DE HOSPITALIZACIÓN,2,HOSPITAL GENERAL REGIONAL,HGR,NO ESPECIFICADO,99,47,0,47,260,0,260,HOSPITAL GENERAL REGIONAL NO. 2 EL MARQUES,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,9,CIRCUITO,UNIVERSIDADES 2A ETAPA KM 1,00 00,0,7,COLONIA,LA PRADERA,CERCA CENTRO COMERCIAL PASEO QUERÉTARO,76269,EN OPERACION,1,24/12/2012,08/11/2018,20.6466,-100.3349,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,SEGUNDO NIVEL,2,URBANO,2,CARDIOLOGIA - CONSULTA EXTERNA ESPECIALIDADES | ALERGOLOGÍA - CONSULTA EXTERNA ESPECIALIDADES | URGENCIAS - URGENCIAS | REUMATOLOGÍA - CONSULTA EXTERNA ESPECIALIDADES | TOCOCIRUGIA - HOSPITALIZACIÓN | PSICOLOGÍA - CONSULTA EXTERNA BÁSICA | OTRAS ESPECIALIDADES - CONSULTA EXTERNA ESPECIALIDADES | ANGIOLOGIA - CONSULTA EXTERNA ESPECIALIDADES | AUDIOLOGIA - CONSULTA EXTERNA ESPECIALIDADES | UROLOGIA - CONSULTA EXTERNA ESPECIALIDADES | ORTOPEDIA - CONSULTA EXTERNA ESPECIALIDADES | MEDICINA DEL TRABAJO - CONSULTA EXTERNA ESPECIALIDADES | DERMATOLOGIA - CONSULTA EXTERNA ESPECIALIDADES | TRAUMATOLOGIA - HOSPITALIZACIÓN | ANESTESIOLOGIA - UNIDAD DE CUIDADOS INTENSIVOS | PSIQUIATRIA - CONSULTA EXTERNA ESPECIALIDADES | PEDIATRIA - CONSULTA EXTERNA ESPECIALIDADES | PROCTOLOGIA - CONSULTA EXTERNA ESPECIALIDADES | OTORROLARGOLOGÍA - CONSULTA EXTERNA ESPECIALIDADES | CIRUGIA PLASTICA Y RECONSTRUCTIVA - HOSPITALIZACIÓN | OTORRINOLARINGOLOGIA - URGENCIAS | INFECTOLOGÍA - CONSULTA EXTERNA ESPECIALIDADES | ONCOLOGIA QUIRURGICA - QUIROFANO | ONCOLOGÍA - CONSULTA EXTERNA ESPECIALIDADES | IMAGENOLOGIA - IMAGENOLOGÍA | OFTALMOLOGIA - CONSULTA EXTERNA ESPECIALIDADES | HEMATOLOGÍA - CONSULTA EXTERNA ESPECIALIDADES | NUTRICIÓN - CONSULTA EXTERNA BÁSICA | GINECOLOGIA - TOCOLOGIA Y TOCOCIRUGIA | GINECOLOGIA Y OBSTETRICIA - TOCOLOGÍA Y TOCOCIRUGÍA | NEUROCIRUGIA - HOSPITALIZACIÓN | NEUROLOGIA - CONSULTA EXTERNA ESPECIALIDADES | GERIATRIA - CONSULTA EXTERNA ESPECIALIDADES | NEUMOLOGIA - CONSULTA EXTERNA ESPECIALIDADES | GASTROENTEROLOGIA - CONSULTA EXTERNA ESPECIALIDADES | NEONATOLOGIA - CONSULTA EXTERNA ESPECIALIDADES | EPIDEMIOLOGÍA - CONSULTA EXTERNA ESPECIALIDADES | ENDOSCOPIA - ENDOSCOPIA | NEFROLOGIA - UNIDAD DE CUIDADOS INTENSIVOS | ENDOCRINOLOGIA - HOSPITALIZACION | MEDICINA INTERNA - UNIDAD DE CUIDADOS INTENSIVOS | MEDICINA CRITICA - CONSULTA EXTERNA ESPECIALIDADES | CIRUGIA PEDIATRICA - HOSPITALIZACIÓN | MEDICINA FISICA Y REHABILITACION - MEDICINA FÍSICA Y REHABILITACIÓN | MEDICINA INTERNA - URGENCIAS | CIRUGIA MAXILOFACIAL - CONSULTA EXTERNA ESPECIALIDADES | MEDICINA DEL DOLOR - CONSULTA EXTERNA ESPECIALIDADES | CIRUGIA GENERAL - CONSULTA EXTERNA ESPECIALIDADES | LABORATORIO CLÍNICO - LABORATORIO |,1827937,116458,5,5,5,5
19.3619,-99.2241,19.3619,-99.2241,63125,DFSSA017886,CIUDAD DE MEXICO,9,ÁLVARO OBREGÓN,10,9010,ALVARO OBREGON,1,ÁLVARO OBREGÓN,5,SECRETARIA DE SALUD,SSA,DE HOSPITALIZACIÓN,2,HOSPITAL GENERAL,M,NO ESPECIFICADO,99,0,29,29,120,59,179,HOSPITAL GENERAL DR. ENRIQUE CABRERA,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,19,PROLONGACIÓN,PROL. AV. 5 DE MAYO,3170,,7,COLONIA,EX-HACIENDA DE TARANGO,,1618,EN OPERACION,1,,30/11/2006,19.3619,-99.2241,SECRETARÍA DE SALUD ESTATAL,SESA,SEGUNDO NIVEL,2,URBANO,2,NEONATOLOGIA - HOSPITALIZACIÓN | URGENCIAS - URGENCIAS | TOCOCIRUGIA - HOSPITALIZACIÓN | GINECOLOGIA Y OBSTETRICIA - TOCOLOGÍA Y TOCOCIRUGÍA | MEDICINA INTERNA - HOSPITALIZACION | ENDOSCOPIA - ENDOSCOPIA | CIRUGIA GENERAL - HOSPITALIZACIÓN |,8851080,727034,146,163,178,183
21.1329,-101.68,21.1329,-101.68,63748,GTSSA002101,GUANAJUATO,11,LEÓN,20,11020,LEON DE LOS ALDAMA,1,LEÓN,7,SECRETARIA DE SALUD,SSA,DE HOSPITALIZACIÓN,2,HOSPITAL GENERAL,M,NO ESPECIFICADO,99,50,0,50,221,0,221,#¿NOMBRE?,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,,,20 DE ENERO,927,,,,OBREGON,"20 DE ENERO NO. 927, COL. OBREGON",37320,FUERA DE OPERACION,3,28/12/1999,28/01/1956,21.1329,-101.68,SECRETARÍA DE SALUD ESTATAL,SESA,SEGUNDO NIVEL,2,URBANO,2,,5486372,1436480,42,43,46,52
19.1719,-96.135,19.1719,-96.135,64641,VZIST000301,VERACRUZ DE IGNACIO DE LA LLAVE,30,VERACRUZ,193,30193,VERACRUZ,1,VERACRUZ,8,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES PARA LOS TRABAJADORES DEL ESTADO,ISSSTE,DE HOSPITALIZACIÓN,2,HOSPITAL REGIONAL / HOSPITAL DE ALTA ESPECIALIDAD,HR/HAE,NO ESPECIFICADO,99,5,35,40,160,81,241,VERACRUZ,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,5,CALLE,DÍAZ MIRÓN ESQUINA SAYULA,SIN NÚMERO,,7,COLONIA,MODERNO,"AV. DÍAZ MIRÓN ESQ. SAYULA S/N, COL. MODERNO",91918,EN OPERACION,1,01/10/1960,01/06/1966,19.1719,-96.135,NO ESPECIFICADO,99,TERCER NIVEL,3,URBANO,2,,7643194,552156,48,49,59,61
19.3066,-99.0661,19.3066,-99.0661,66830,DFSSA004265,CIUDAD DE MEXICO,9,IZTAPALAPA,7,9007,IZTAPALAPA,1,IZTAPALAPA,9,SECRETARIA DE SALUD,SSA,DE HOSPITALIZACIÓN,2,HOSPITAL ESPECIALIZADO,O,NO ESPECIFICADO,99,0,29,29,124,61,185,HOSPITAL DE ESPECIALIDADES DE LA CIUDAD DE MEXICO DR. BELISARIO DOMÍNGUEZ,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,3,AVENIDA,TLAHUAC,4866,,25,PUEBLO,SAN LORENZO TEZONCO,,9790,EN OPERACION,1,,11/03/2005,19.3066,-99.0661,SECRETARÍA DE SALUD ESTATAL,SESA,TERCER NIVEL,3,URBANO,2,GINECOLOGIA Y OBSTETRICIA - HOSPITALIZACION | MEDICINA GENERAL - CONSULTA EXTERNA BÁSICA | CIRUGIA GENERAL - QUIROFANO | CIRUGIA GENERAL - URGENCIAS | GINECOLOGIA - TOCOLOGIA Y TOCOCIRUGIA | CIRUGIA GENERAL - HOSPITALIZACIÓN | GINECOLOGIA Y OBSTETRICIA - QUIROFANO | GINECOLOGIA Y OBSTETRICIA - URGENCIAS | NEONATOLOGIA - CONSULTA EXTERNA ESPECIALIDADES |,8851080,1815786,255,280,327,341
19.2319,-103.6856,19.2319,-103.6856,68881,CMSSA001460,COLIMA,6,COLIMA,2,6002,COLIMA,1,COLIMA,1,SECRETARIA DE SALUD,SSA,DE APOYO,3,OFICINAS ADMINISTRATIVAS,OFI,NO ESPECIFICADO,99,0,0,0,0,0,0,COMISIÓN ESTATAL PARA LA PROTECCIÓN CONTRA RIESGOS SANITARIOS,SI,1,1 PRUEBAS DE DETECCIÓN,,,3,AVENIDA,"AYUNTAMIENTO, ESQUINA ARNOLDO VOGEL CARRILLO",S/N,P/A,7,COLONIA,BURÓCRATAS MUNICIPALES,FRENTE A UNA UNIDAD DEPORTIVA Y A COSTADO DEL CENTRO ESTATAL DE TRANSFUSIÓN SANGUÍNEA.,28040,EN OPERACION,1,01/06/2009,16/08/2010,19.2319,-103.6856,SECRETARÍA DE SALUD ESTATAL,SESA,NO APLICA,6,URBANO,2,NO APLICA - |,650555,146904,2,2,2,2
